,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Names:,Other Title:,Copyright Note:,Area Covered:,Edition:,Notes:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Description:,Application Title:,Series:,Scale:
928,['Map'],['VA0001058446 / 1998-11-03 '],"['Insurance maps of Portland, Maine : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Portland, Maine : vol. 1']","['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Portland, Maine, volume 1, 1988', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Portland, ME']",['Rev. to 1988.'],[],['1988'],['1988-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Portland, Maine, volume 1, 1988; Sanborn fire insurance map.']",[],[]
929,['Map'],['VA0001058472 / 1998-11-03 '],"['Insurance maps of Portland, Maine : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],"['Insurance maps of Portland, Maine : vol. 1.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, Portland, Maine, vol. one, 1986', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Portland, ME']",['Rev. to 1986.'],[],['1986'],['1986-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Portland, Maine, vol. one, 1986; Sanborn fire insurance map.']",[],[]
930,['Map'],['VA0000993398 / 1999-07-06 '],"['Insurance maps of Pottstown, Montgomery County, Pennsylvania.']","['Sanborn Library, LLC']",['New Matter: updated cartography & new text.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Pottstown, Pennsylvania, 1980', 'Sanborn fire insurance map.']",[],"['Pottstown, PA']",['Rev. to 1980.'],[],['1980'],['1980-08-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Pottstown, Pennsylvania, 1980; Sanborn fire insurance map.']",[],[]
931,['Map'],['VA0001078386 / 1999-09-16 '],"['Insurance maps of Poughkeepsie, New York.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Poughkeepsie, NY']",['Rev. to 1990.'],[],['1990'],['1990-09-01  '],[],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Poughkeepsie, NY, 1990.']",[],[]
932,['Map'],['VA0001078403 / 1999-09-16 '],"['Insurance maps of Poughkeepsie, New York.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Poughkeepsie, NY']",['Ed. of 1913.'],[],['1984'],['1984-04-01  '],[],['Pub. map versions preexisting.'],[],"['Poughkeepsie, NY.']",[],[]
933,['Map'],['VA0000993426 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : vol. 5.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],"['Sanborn Map Providence, Rhode Island, vol. 5, 1972']",['C.O. correspondence.'],['Providence'],['Rev. to 1972.'],[],['1972'],['1972-01-01  '],[],['Preexisting material: prev. pub. versions.'],['Map.'],"['Sanborn Map Providence, Rhode Island, vol. 5, 1972.']",[],[]
934,['Map'],['VA0001003787 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 1.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Providence, Rhode Island, vol. one, 1982', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],[],['1982'],['1982-10-01 '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Providence, Rhode Island, vol. one, 1982; Sanborn fire insurance map.']",[],[]
935,['Map'],['VA0001003788 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 3.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Providence, Rhode Island, vol. three, 1982', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],[],['1982'],['1982-11-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Providence, Rhode Island, vol. three, 1982; Sanborn fire insurance map.']",[],[]
936,['Map'],['VA0001003789 / 1999-08-13 '],"['Insurance maps of Providence, Rhode Island : volume 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Providence, Rhode Island : volume 4.']","['Sanborn Library, LLC', 'Sanborn Map Company.']","['Sanborn map, Providence, Rhode Island, vol. 4, 1982', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Providence, RI']",['Rev. to 1982.'],[],['1982'],['1982-11-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Providence, Rhode Island, vol. 4, 1982; Sanborn fire insurance map.']",[],[]
937,['Map'],['VA0000855541 / 1997-06-10 '],"['Insurance maps of Pueblo, Colorado : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Pueblo, Colorado : vol. 1']",['Sanborn Map Company'],"['Sanborn map Pueblo, Colorado, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Pueblo, CO']",['Rev. 1970.'],[],['1970'],['1970-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Pueblo, Colorado, vol. 1; Sanborn fire insurance map.']",[],[]
938,['Map'],['VA0000855547 / 1997-06-10 '],"['Insurance maps of Pueblo, Colorado : vol. 2.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Pueblo, Colorado : vol. 2']",['Sanborn Map Company'],"['Sanborn map Pueblo, Colorado, vol. 2', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Pueblo, CO']",['Rev. 1970.'],[],['1970'],['1970-02-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Pueblo, Colorado, vol. 2; Sanborn fire insurance map.']",[],[]
939,['Map'],['VA0000996810 / 2000-01-10 '],"['Insurance maps of Revere, Massachusetts.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],[],['C.O. correspondence.'],"['Revere, MA']",['Rev. to 1980.'],[],['1980'],['1980-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Revere, MA, 1980.']",[],[]
940,['Map'],['VA0000980453 / 1999-04-15 '],"['Insurance maps of Richmond, Indiana.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],"['Sanborn map Richmond, Indiana, 1972', 'Sanborn fire insurance map']",['C.O. correspondence.'],"['Richmond', 'Indiana']",['Rev. to 1972.'],[],['1972'],['1972-09-01  '],[],['Preexisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map Richmond, Indiana, 1972; Sanborn fire insurance map.']",[],[]
941,['Map'],['VA0000936832 / 1998-12-28 '],"['Insurance maps of Richmond-Staten Island, New York City : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Richmond-Staten Island, New York City : vol. 1.']","['EDR Sanborn, Inc.', 'Sanborn Map Company.']","['Sanborn map, Richmond-Staten Island, New York, vol. 1, 1992', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['Richmond-Staten Island, NY']",['Rev. 1992.'],[],['1992'],['1992-04-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, Richmond-Staten Island, New York, vol. 1, 1992; Sanborn fire insurance map.']",[],[]
942,['Map'],['VA0000996802 / 2000-01-10 '],"['Insurance maps of Richmond, Virginia : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Richmond, VA, vol. 1, 1978.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 1, 1978.']",[],[]
943,['Map'],['VA0000966233 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 2.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 2.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 2, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],[],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 2, 1979; Sanborn fire insurance map.']",[],[]
944,['Map'],['VA0000966244 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 2.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 2']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, Vol. 2 1984', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1984.'],[],['1984'],['1984-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map, Richmond, Vol. 2 1984; Sanborn fire insurance map.']",[],[]
945,['Map'],['VA0000996804 / 2000-01-10 '],"['Insurance maps of Richmond, Virginia : vol. 3.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 3.']",['Sanborn Map Company'],"['Sanborn map, Richmond, VA, vol. 3, 1978.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['7 p.'],"['Sanborn map, Richmond, VA, vol. 3, 1978.']",[],[]
946,['Map'],['VA0000966236 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 3, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],[],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['8 p.'],"['Sanborn map, Richmond, VA, vol. 3, 1979; Sanborn fire insurance map.']",[],[]
947,['Map'],['VA0000966240 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 3.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 3, 1984', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1984.'],[],['1984'],['1984-01-01  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 3, 1984; Sanborn fire insurance map.']",[],[]
948,['Map'],['VA0000996805 / 2000-01-10 '],"['Insurance maps of Richmond, Virginia : vol. 4.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 4.']",['Sanborn Map Company'],"['Sanborn map, Richmond, VA, vol. 4, 1978.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 4, 1978.']",[],[]
949,['Map'],['VA0000966246 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 4.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 4']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 4, 1985', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1985.'],[],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 4, 1985; Sanborn fire insurance map.']",[],[]
950,['Map'],['VA0000996803 / 2000-01-10 '],"['Insurance maps of Richmond, Virginia : vol. 5.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 5.']",['Sanborn Map Company'],"['Sanborn map, Richmond, VA, vol. 5, 1978.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1978.'],[],['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 5, 1978.']",[],[]
951,['Map'],['VA0000966235 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 5.']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 5, 1979', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1979.'],[],['1979'],['1Jan79  '],['map: Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 5, 1979; Sanborn fire insurance map.']",[],[]
952,['Map'],['VA0000966245 / 1999-04-15 '],"['Insurance maps of Richmond, Virginia : vol. 5.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Richmond, Virginia : vol. 5']","['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, Richmond, VA, vol. 5, 1985', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Richmond'],['Rev. to 1985.'],[],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['6 p.'],"['Sanborn map, Richmond, VA, vol. 5, 1985; Sanborn fire insurance map.']",[],[]
953,['Map'],['VA0000855507 / 1997-06-10 '],"['Insurance maps of San Diego, California : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of San Diego, California : vol. 1.']",['Sanborn Map Company'],"['Sanborn map San Diego, California, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['San Diego'],[],[],['1971'],['1971-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map San Diego, California, vol. 1; Sanborn fire insurance map.']",[],[]
954,['Map'],['VA0000855500 / 1997-06-10 '],"['Insurance maps of San Diego, California : vol. 1A.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of San Diego, California : vol. 1A.']",['Sanborn Map Company'],"['Sanborn map San Diego, California, vol. 1A', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['San Diego'],[],[],['1971'],['1971-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map San Diego, California, vol. 1A; Sanborn fire insurance map.']",[],[]
955,['Map'],['VA0000993432 / 1999-08-13 '],"['Insurance maps of San Francisco, California : vol. 11.']",['Sanborn Map Company'],['New Matter: updated cartography.'],[],['Sanborn Map Company'],"['Sanborn Map San Francisco, California, vol. 11, 1975']",['C.O. correspondence.'],['San Francisco'],['Rev. to 1975.'],[],['1975'],['1975-01-01  '],[],['Preexisting material: prev. pub. versions.'],['Map.'],"['Sanborn Map San Francisco, California, vol. 11, 1975.']",[],[]
956,['Map'],['VA0000855530 / 1997-06-10 '],"['Insurance maps of San Francisco, California : vol. 2.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of San Francisco, California : vol. 2']",['Sanborn Map Company'],"['Sanborn map San Francisco, California, vol. 2', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['San Francisco'],['Rev. 1974.'],[],['1974'],['1974-12-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map San Francisco, California, vol. 2; Sanborn fire insurance map.']",[],[]
957,['Map'],['VA0000855523 / 1997-06-10 '],"['Insurance maps of San Francisco, California : vol. 5.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of San Francisco, California : vol. 5']",['Sanborn Map Company'],"['Sanborn map San Francisco, California, vol. 5', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['San Francisco'],['Rev. 1975.'],[],['1975'],['1975-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map San Francisco, California, vol. 5; Sanborn fire insurance map.']",[],[]
958,['Map'],['VA0000992840 / 2000-02-11 '],"['Insurance maps of Santa Cruz, California : vol. 1.']",['Sanborn Map Company'],['New Matter: updated cartography.'],"['Insurance maps of Santa Cruz, California : vol. 1.']",['Sanborn Map Company'],"['Sanborn map, Santa Cruz, CA, vol. 1, 1988.']",['C.O. correspondence.'],"['Santa Cruz, CA']",['Rev. to 1988.'],[],['1988'],['1988-10-01  '],[],['Preexisting material: prev. pub. map versions.'],['6 p.'],"['Sanborn map, Santa Cruz, CA, vol. 1, 1988.']",[],[]
959,['Map'],['VA0000855543 / 1997-06-10 '],"['Insurance maps of Savannah, Georgia : vol. 1.']",['Sanborn Map Company'],['New Matter: new & rev. map and cartographic compilation.'],"['Insurance maps of Savannah, Georgia : vol. 1']",['Sanborn Map Company'],"['Sanborn map Savannah, Georgia, vol. 1', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Savannah'],['Rev. 1973.'],[],['1973'],['1973-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['Map.'],"['Sanborn map Savannah, Georgia, vol. 1; Sanborn fire insurance map.']",[],[]
960,['Map'],['VA0001058442 / 1998-11-03 '],"['Insurance maps of South Portland, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, South Portland, Maine, 1988', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['South Portland, ME']",['Rev. to 1988.'],[],['1988'],['1988-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, South Portland, Maine, 1988; Sanborn fire insurance map.']",[],[]
961,['Map'],['VA0001058443 / 1998-11-03 '],"['Insurance maps of South Portland, Maine.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['EDR Sanborn, Inc.', 'Sanborn Map Company']","['Sanborn map, South Portland, Maine, 1985', 'Sanborn fire insurance map.']",['C.O. correspondence.'],"['South Portland, ME']",['Rev. to 1985.'],[],['1985'],['1985-01-01  '],"['Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, South Portland, Maine, 1985; Sanborn fire insurance map.']",[],[]
962,['Map'],['VA0000966248 / 1999-04-15 '],['Insurance maps of South Richmond 1985.'],"['the Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']","['Sanborn map, South Richmond, VA 1985', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['South Richmond'],['Rev. to 1985.'],[],['1985'],['1985-01-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],['5 p.'],"['Sanborn map, South Richmond, VA 1985; Sanborn fire insurance map.']",[],[]
