,Type of Work:,Registration Number / Date:,Application Title:,Title:,Area Covered:,Edition:,Description:,Copyright Claimant:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Basis of Claim:,Copyright Note:,Variant title:,Other Title:,Names:,Notes:,Date in Notice:,Imprint:,Scale:,Series:,Copyright Notice:,Cancelled Registration Number:
949,['Text'],"['RE0000803539 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map San Antonio, Texas.  Vol. 5W, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Antonio, Texas.']","['San Antonio, TX']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
950,['Text'],"['RE0000804215 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']",[],"['Sanborn Map San Antonio, Texas.  Vol. 6, 1965.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Antonio, Texas.']","['San Antonio, Texas']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
951,['Text'],"['RE0000804469 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map San Antonio, Texas.  Vol. 6, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Antonio, Texas.']","['San Antonio, Texas']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
952,['Text'],"['RE0000803534 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map San Antonio, TX.  Vol. 5E, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Antonio, TX.']","['San Antonio, TX']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
953,['Text'],"['RE0000752606 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1968-01-01  ']",[],"['Sanborn Map San Buenaventura, California 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Buenaventura, California 1968.']","['San Buenaventura, California 1968']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
954,['Text'],"['RE0000819293 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Feb69  ']",[],"['Sanborn Map San Diego, CA.  Vol. 1, 1970.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Diego, CA']",[],"['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'San Diego']",[],[],[],[],[],[],[]
955,['Text'],"['RE0000819288 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Sep65  ']",[],"['Sanborn Map San Diego, CA.  Vol. 4, 1965.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Diego, CA.']",[],"['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'San Diego']",[],[],[],[],[],[],[]
956,['Text'],"['RE0000752629 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1968-03-01  ']",[],"['Sanborn Map San Leandro, California 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map San Leandro, California 1968.']","['San Leandro, California 1968']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
957,['Text'],"['RE0000754343 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Feb69  ']",[],"['Sanborn Map Santa Ana, California 1969.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc.  (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Santa Ana, California 1969']","['Santa Ana, California 1969']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
958,['Text'],"['RE0000754298 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan65  ']",[],"['Sanborn Map Santa Monica, California 1965.  Vols. N & S.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc.  (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Santa Monica, California 1965.']","['Santa Monica, California 1965']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
959,['Text'],"['RE0000793933 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Sanborn Map Savannah, GA.  Vol. 3.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Savannah, GA.']","['Savannah,GA']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
960,['Text'],"['RE0000803519 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Sanborn Map Seattle, WA.  Vol. 13, 1966.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
961,['Text'],"['RE0000804435 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']",[],"['Sanborn Map Seattle, WA.  Vol. 3, 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
962,['Text'],"['RE0000804429 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']",[],"['Sanborn Map Seattle, WA.  Vol. 4, 1969.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
963,['Text'],"['RE0000804430 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']",[],"['Sanborn Map Seattle, WA.  Vol. 5, 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
964,['Text'],"['RE0000803543 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']",[],"['Sanborn Map Seattle, WA.  Vol. 6, 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
965,['Text'],"['RE0000804216 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map Seattle, WA.  Vol. 7, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
966,['Text'],"['RE0000804217 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map Seattle, WA.  Vol. 9, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, WA.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
967,['Text'],"['RE0000761797 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PA0000102307 / *PUB approx. 1Jan66  ']",[],"['Sanborn Map Seattle, Washington 1966.  Vol. 10, 11, 13.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],['C.O. correspondence.'],"['Sanborn Map Seattle, Washington 1966.']","['Seattle, Washington 1966']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
968,['Text'],"['RE0000804204 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Sanborn Map Seattle, Washington.  Vol. 11, 1966.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, Washington.']","['Seattle, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
969,['Text'],"['RE0000804459 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']",[],"['Sanborn Map Seattle, Washington.  Vol. 2, 1969.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, Washington.']","['Seattle, Washington']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
970,['Text'],"['RE0000804463 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map Seattle, Washington.  Vol. 8, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Seattle, Washington.']","['Seattle, Washington']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
971,['Text'],"['RE0000819591 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Aug67  ']",[],"['Sanborn Map Sheboygan, WI.  Vol. 1, 1967.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Sheboygan, WI']",[],"['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Sheboygan, WI']",[],[],[],[],[],[],[]
972,['Text'],"['RE0000793930 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']",[],"['Sanborn Map Shreveport, LA.  Vol. 1.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Shreveport, LA.']","['Shreveport, LA']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
973,['Text'],"['RE0000793929 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan64  ']",[],"['Sanborn Map Shreveport, LA.  Vol. 3.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Shreveport, LA.']","['Shreveport, LA']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
974,['Text'],"['RE0000804203 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Sep65  ']",[],"['Sanborn Map Spokane, WA.  Vol. 2, 1965.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Spokane, WA.']","['Spokane, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
975,['Text'],"['RE0000803544 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']",[],"['Sanborn Map Spokane, WA.  Vol. 2, 1968.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Spokane, WA.']","['Spokane, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
976,['Text'],"['RE0000804428 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Aug69  ']",[],"['Sanborn Map Spokane, WA.  Vol. 2, 1969.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Spokane, WA.']","['Spokane, WA']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
977,['Text'],"['RE0000821138 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan70  ']",[],"['Sanborn Map Springfield, MA.  Vol. 1, 1970.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Springfield, MA.']",[],"['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Springfield, MA']",[],[],[],[],[],[],[]
978,['Text'],"['RE0000754341 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan69  ']",[],"['Sanborn Map Springfield, Massachusetts 1969.  Vols. 3-4.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc.  (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map Springfield, Massachusetts 1969']","['Springfield, Massachusetts 1969']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
979,['Text'],"['RE0000804202 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Apr65  ']",[],"['Sanborn Map St. Joseph, Michigan.  1965.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Joseph, Michigan.']","['St. Joseph, Michigan']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
980,['Text'],"['RE0000804454 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']",[],"['Sanborn Map St. Joseph, Missouri.  Vol. 1, 1969.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Joseph, Missouri.']","['St. Joseph, Missouri']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
981,['Text'],"['RE0000804456 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Nov66  ']",[],"['Sanborn Map St. Joseph, Missouri.  Vol. 2, 1966.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Joseph, Missouri.']","['St. Joseph, Missouri']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
982,['Text'],"['RE0000804457 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Nov66  ']",[],"['Sanborn Map St. Joseph, Missouri.  Vol. 3, 1966.  By Sanborn Map Company, Inc.']",[],[],[],"['Sanborn Library, LLC (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Joseph, Missouri.']","['St. Joseph, Missouri']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[]
983,['Text'],"['RE0000751951 / 1997-04-29 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']",[],"['Sanborn Map St. Louis, Missouri 1967.  Vol. 19.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additons & revisions.'],[],"['Sanborn Map St. Louis, Missouri 1967.']","['St. Louis, Missouri, 1967']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
984,['Text'],"['RE0000793683 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1969-01-01  ']",[],"['Sanborn map St. Paul, Minnesota.  Vol 1.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions and revisions.'],[],"['Sanborn map St. Paul, Minnesota']","['St. Paul, Minnesota']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
985,['Text'],"['RE0000794025 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']",[],"['Sanborn Map St. Paul, MN.  Vol. 4.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Paul, MN.']","['St. Paul,MN']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
986,['Text'],"['RE0000794027 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']",[],"['Sanborn Map St. Paul, MN.  Vol. 9.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Paul, MN.']","['St. Paul,MN']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
987,['Text'],"['RE0000793928 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']",[],"['Sanborn Map St. Petersburg, FL.  Vol. 1.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
988,['Text'],"['RE0000793927 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Sanborn Map St. Petersburg, FL.  Vol. 2.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
989,['Text'],"['RE0000794031 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']",[],"['Sanborn Map St. Petersburg, FL.  Vol. 3.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
990,['Map'],['VA0000936858 / 1998-08-24 '],[],"['Sanborn map, Stamford, Connecticut : vol. 1.']","['Stamford, CT']",['Rev. May 1981.'],['5 p.'],"['EDR Sanborn, Inc.']",['1981'],['1981-05-01  '],"['map: Sanborn Map Company, Inc., employer for hire.']",['Preesisting material: prev. pub. maps.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Sanborn map, Stamford, Connecticut : vol. 1.']",[],"['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
991,['Map'],['VA0000936853 / 1998-08-24 '],[],"['Sanborn map, Stamford, Connecticut : vol. 2.']","['Stamford, CT']",['Rev. May 1981.'],['5 p.'],"['EDR Sanborn, Inc.']",['1981'],['1981-05-01  '],"['map: Sanborn Map Company, Inc., employer for hire.']",['Preesisting material: prev. pub. maps.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Sanborn map, Stamford, Connecticut : vol. 2.']",[],"['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
