,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Other Title:,Names:,Copyright Note:,Area Covered:,Edition:,Description:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Notes:,Application Title:,Series:,Imprint:,Date in Notice:
760,['Map'],['VA0000966260 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 4.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 4']","['Sanborn map, Spokane, WA, vol. 4, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-04-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 4, 1980; Sanborn fire insurance map.']",[],[],[]
761,['Map'],['VA0000966257 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 5.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 5']","['Sanborn map, Spokane, WA, vol. 5, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-09-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 5, 1980; Sanborn fire insurance map.']",[],[],[]
762,['Map'],['VA0000966258 / 1999-04-15 '],"['Insurance maps of Spokane, Washington : vol. 6.']","['the Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of Spokane, Washington : vol. 6']","['Sanborn map, Spokane, WA, vol. 6, 1980', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Spokane'],['Rev. 1980.'],['7 p.'],['1980'],['1980-09-01  '],['map: Sanborn Map Company.'],['Preexsisting material: prev. pub. maps.'],[],"['Sanborn map, Spokane, WA, vol. 6, 1980; Sanborn fire insurance map.']",[],[],[]
763,['Map'],['VA0000995941 / 1999-02-25 '],"['Insurance maps of the borough of Queens, city of New York : vol. 1.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the borough of Queens, city of New York : vol. 1.']","['Queens, New York, vol. 1, 1995', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 8/95.'],[],['1995'],['1995-08-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 1, 1995; Sanborn fire insurance map.']",[],[],[]
764,['Map'],['VA0000995936 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 1.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 1'],"['Queens New York, vol. 1, 1991', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",[],[],['1992'],['1992-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens New York, vol. 1, 1991; Sanborn fire insurance map.']",[],[],[]
765,['Map'],['VA0000995985 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 14.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 14'],"['Queens, New York, vol. 14, 1996']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 10/96.'],[],['1996'],['1996-10-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 14, 1996.']",[],[],[]
766,['Map'],['VA0000996030 / 1999-02-25 '],"['Insurance maps of the Borough of Queens, City of New York : vol. 15.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the Borough of Queens, City of New York : vol. 15.']","['Sanborn map, Queens, New York, vol. 15, 1994', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 11/94.'],['6 p.'],['1994'],['1994-11-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Queens, New York, vol. 15, 1994; Sanborn fire insurance map.']",[],[],[]
767,['Map'],['VA0000995928 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 16 & 17.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Queens, New York, vol. 16 & 17, 1992', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",[],[],['1992'],['1992-01-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 16 & 17, 1992; Sanborn fire insurance map.']",[],[],[]
768,['Map'],['VA0000995991 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 2.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 2'],"['Queens, New York, vol. 2, 1996']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 7/96.'],[],['1996'],['1996-07-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 2, 1996.']",[],[],[]
769,['Map'],['VA0000995935 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 2.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 2'],"['Queens New York, vol. 2, 1991', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",[],[],['1991'],['1991-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens New York, vol. 2, 1991; Sanborn fire insurance map.']",[],[],[]
770,['Map'],['VA0000995992 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 3.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 3'],"['Queens, New York, vol. 3, 1996']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 8/96.'],[],['1996'],['1996-08-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 3, 1996.']",[],[],[]
771,['Map'],['VA0000995943 / 1999-02-25 '],"['Insurance maps of the borough of Queens, city of New York : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the borough of Queens, city of New York : vol. 3.']","['Queens, New York, vol. 3, 1991', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 1991.'],[],['1991'],['1991-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 3, 1991; Sanborn fire insurance map.']",[],[],[]
772,['Map'],['VA0000996031 / 1999-02-25 '],"['Insurance maps of the Borough of Queens, City of New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the Borough of Queens, City of New York : vol. 4.']","['Sanborn map, Queens, New York, vol. 4, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 92/93.'],['5 p.'],['1992'],['1992-11-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Queens, New York, vol. 4, 1992; Sanborn fire insurance map.']",[],[],[]
773,['Map'],['VA0000996021 / 1999-02-25 '],"['Insurance maps of the borough of Queens, city of New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the borough of Queens, city of New York : vol. 4.']","['Sanborn map, Queens, New York, vol. 4, 1991', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 1991.'],['5 p.'],['1991'],['1991-01-01  '],['Sanborn Map Company'],['Preexisting material: prev. pub. map versions.'],['Maps.'],"['Sanborn map, Queens, New York, vol. 4, 1991; Sanborn fire insurance map.']",[],[],[]
774,['Map'],['VA0000995925 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 5.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Queens, New York, vol. 5, 1996', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 8/96.'],[],['1996'],['1996-08-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 5, 1996; Sanborn fire insurance map.']",[],[],[]
775,['Map'],['VA0000996040 / 1999-02-25 '],"['Insurance maps of the Borough of Queens, city of New York : vol. 6.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the Borough of Queens, city of New York : vol. 6.']","['Sanborn map, Queens, New York, vol. 6, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 92/93.'],['5 p.'],['1992'],['1992-10-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Queens, New York, vol. 6, 1992; Sanborn fire insurance map.']",[],[],[]
776,['Map'],['VA0000995945 / 1999-02-25 '],"['Insurance maps of the borough of Queens, city of New York : vol. 7.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the borough of Queens, city of New York : vol. 7.']","['Queens, New York, vol. 7, 1996', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 9/96.'],[],['1996'],['1996-09-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 7, 1996; Sanborn fire insurance map.']",[],[],[]
777,['Map'],['VA0000996032 / 1999-02-25 '],"['Insurance maps of the Borough of Queens, City of New York : vol. 8.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the Borough of Queens, City of New York : vol. 8.']","['Sanborn map, Queens, New York, vol. 8, 1991', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 1991.'],['5 p.'],['1991'],['1991-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Queens, New York, vol. 8, 1991; Sanborn fire insurance map.']",[],[],[]
778,['Map'],['VA0000995986 / 1999-02-25 '],['Insurance maps of the borough of Queens city of New York : vol. 9.'],"['Sanborn Library, LLC']",['New Matter: updated cartography.'],['Insurance maps of the borough of Queens city of New York : vol. 9'],"['Queens, New York, vol. 9, 1996']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 10/96.'],[],['1996'],['1996-10-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Queens, New York, vol. 9, 1996.']",[],[],[]
779,['Map'],['VA0000995944 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 3, 1996', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['Rev. 2/96.'],[],['1996'],['1996-02-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 3, 1996; Sanborn fire insurance map.']",[],[],[]
780,['Map'],['VA0000995938 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 4, 1996', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['Rev. 1/96'],[],['1996'],['1996-01-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 4, 1996; Sanborn fire insurance map.']",[],[],[]
781,['Map'],['VA0000995932 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 4, 1995', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['Rev. 2/95.'],[],['1995'],['1995-02-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 4, 1995; Sanborn fire insurance map.']",[],[],[]
782,['Map'],['VA0000995942 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 4, 1993', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['1993 rev.'],[],['1993'],['1993-03-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 4, 1993; Sanborn fire insurance map.']",[],[],[]
783,['Map'],['VA0000995929 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 1996', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['Rev. 1/96'],[],['1996'],['1996-02-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 1996; Sanborn fire insurance map.']",[],[],[]
784,['Map'],['VA0000995940 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 5, 1995', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['Rev. 2/95.'],[],['1995'],['1995-02-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 5, 1995; Sanborn fire insurance map.']",[],[],[]
785,['Map'],['VA0000995939 / 1999-02-25 '],"['Insurance maps of the borough of Richmond, New York City, Staten Island, New York : vol. 5.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Richmond, Staten Island, NY, vol. 5, 1993', 'Sanborn fire insurance map']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Richmond County, NY', 'New York City']",['1993 rev.'],[],['1993'],['1993-03-01  '],"['Sanborn Map Company, Inc.']",['Prev. reg. map versions.'],[],"['Richmond, Staten Island, NY, vol. 5, 1993; Sanborn fire insurance map.']",[],[],[]
786,['Map'],['VA0000996067 / 1999-02-25 '],"['Insurance maps of the borough Queens, city of New York : vol. 15.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the borough Queens, city of New York : vol. 15.']","['Queens, New York, volume 15, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company']",['C.O. correspondence.'],['Queens (New York)'],[],['Map.'],['1992'],['1992-01-01 '],['Sanborn Map Company.'],['Appl. identifies prev. pub. map versions as preexisting material.'],[],"['Queens, New York, volume 15, 1992; Sanborn fire insurance map.']",[],[],[]
787,['Map'],['VA0000996007 / 1999-02-25 '],"['Insurance maps of the city of New Rork, borough of Queens, NY : vol. 16, 1993.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the city of New Rork, borough of Queens, NY : vol. 16, 1993']","['Sanborn map, Queens, New York, vol. 16, 1993', 'Sanborn fire insurance map']","['Sanborn Library, LLC']",['C.O. correspondence.'],"['Queens, NY']",[],['4 p.'],['1993'],['1993-01-01  '],[],['Preexisting material: prev. pub. maps.'],[],"['Sanborn map, Queens, New York, vol. 16, 1993; Sanborn fire insurance map.']",[],[],[]
788,['Map'],['VA0000996014 / 1999-02-25 '],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1991.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1991']","['Sanborn map, Queens, New York, vol. 10, 1991', 'Sanborn fire insurance map']","['Sanborn Library, LLC']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 91.'],['5 p.'],['1991'],['1991-01-01  '],[],['Preexisting material: prev. pub. maps.'],[],"['Sanborn map, Queens, New York, vol. 10, 1991; Sanborn fire insurance map.']",[],[],[]
789,['Map'],['VA0000996013 / 1999-02-25 '],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1992.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1992']","['Sanborn map, Queens, New York, vol. 10, 1992', 'Sanborn fire insurance map']","['Sanborn Library, LLC']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 92.'],['5 p.'],['1992'],['1992-11-01  '],[],['Preexisting material: prev. pub. maps.'],[],"['Sanborn map, Queens, New York, vol. 10, 1992; Sanborn fire insurance map.']",[],[],[]
790,['Map'],['VA0000996006 / 1999-02-25 '],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1994.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 10, 1994']","['Sanborn map, Queens, New York, vol. 10, 1994', 'Sanborn fire insurance map']","['Sanborn Library, LLC']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 10/94.'],['4 p.'],['1994'],['1994-11-01  '],[],['Preexisting material: prev. pub. maps.'],[],"['Sanborn map, Queens, New York, vol. 10, 1994; Sanborn fire insurance map.']",[],[],[]
791,['Map'],['VA0000996009 / 1999-02-25 '],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 11, 1991.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Insurance maps of the city of New York, borough of Queens, NY : vol. 11, 1991']","['Sanborn map, Queens, New York, vol. 11, 1991', 'Sanborn fire insurance map']","['Sanborn Library, LLC']",['C.O. correspondence.'],"['Queens, NY']",['Rev. 1991.'],['5 p.'],['1991'],['1991-01-01  '],[],['Preexisting material: prev. pub. maps.'],[],"['Sanborn map, Queens, New York, vol. 11, 1991; Sanborn fire insurance map.']",[],[],[]
